product_links,product_names,product_category,brand,ingredient,size,price,claims,image_path
https://www.beautypedia.com/products/goof-proof-brow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Goof Proof Brow Pencil,Eyebrow,Benefit,"Synthetic Fluorphlogopite,  Stearic Acid,  Hydrogenated Castor Oil,  Synthetic Japan Wax,  Ethylhexyl Palmitate,  Cera Alba (Beeswax),  Sorbitan Sesquiisostearate,  Aluminum Hydroxide,  Tocopherol. [+/-: Ci 19140 (Yellow 5,  Yellow 5 Lake),  Ci 42090 (Blue 1 Lake),  Ci 77007 (Ultramarines),  Ci 77163 (Bismuth Oxychloride),  Ci 77288 (Chromium Oxide Greens),  Ci 77289 (Chromium Hydroxide Green),  Ci 77491,  Ci 77492,  Ci 77499 (Iron Oxides),  Ci 77510 (Ferric Ferrocyanide,  Ferric Ammonium Ferrocyanide),  Ci 77742 (Manganese Violet),  Ci 77891 (Titanium Dioxide)].",0.01 fl. oz.,24.00,"Prestoeveryones an expert with this super easy filling & shaping eyebrow pencil. It features a custom, non-sharpen goof-proof tip, soft color and a glide-on formula for easy & fast brow filling.",images/makeup/Goof-Proof-Brow-Pencil_Benefit.jpg
https://www.beautypedia.com/products/ultimatebrow-retractable-brow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,UltimateBrow Retractable Brow Pencil,Eyebrow,Wet 'n Wild,"Beeswax/Cire d'abeille,  Copernicia Cerifera (Carnauba) Wax/Cire de carnauba,  Ozokerite,  Ethylhexyl Palmitate,  Phenoxyethanol,  Sorbic Acid. May Contain: Mica,  Iron Oxides/CI 77491,  CI 77492,  CI 77499,  Titanium Dioxide/CI 77891,  Red 40 Lake/CI 16035,  Yellow 5 Lake/CI 19140,  Chromium Oxide Greens/CI 77288]",,3.99,Insta-worthy! Fill in and define your brows with our unique triangular pencil tip. It creates strokes small enough to look like your finest hairs and sharpens the edges of those brows with rub-resistant pigments. Brush and blend it all out with the pencil's built-in spoolie.,images/makeup/UltimateBrow-Retractable-Brow-Pencil_Wet-'n-Wild.jpg
https://www.beautypedia.com/products/brow-fix/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Fix,Eyebrow,Anastasia of Beverly Hills,,,21.00,,images/makeup/Brow-Fix_Anastasia-of-Beverly-Hills.jpg
https://www.beautypedia.com/products/brow-stylist-boost-set/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Stylist Boost & Set,Eyebrow,L'Oreal Paris,"Aqua / Water / Eau,  Styrene / Acrylates / Ammonium Methacrylate Copolymer,  Alcohol Denat.,  Butylene Glycol,  Acrylamide / Sodium Acryloyldimethyltaurate Copolymer,  Perlite,  Isohexadecane,  Propylene Glycol,  Phenoxyethanol,  Caprylyl Glycol,  Ammonium Polyacryloyldimethyl Taurate,  Rayon,  Polysorbate 80,  Nylon-12,  Steareth-20,  Sodium Laureth Sulfate,  Sorbitan Oleate,  Sodium Dehydroacetate,  Disodium EDTA,  Panthenol,  Tetrasodium EDTA,  Potassium Sorbate. May Contain: CI 77491,  CI 77492,  CI 77499 / Iron Oxides,  Mica,  CI 77891 / Titanium Dioxide.",0.44 fl. oz.,10.99,"The art of brow made easy with L'Oreal's Brow Stylist Boost & Set Brow Mascara. Designed with a precise angled skinny brush to style brow hairs, L'Oreal presents their first brow gel mousse formula that easily glides onto brows to boost volume and set for a natural to thicker look brow makeup look.",images/makeup/Brow-Stylist-Boost-&-Set_L'Oreal-Paris.jpg
https://www.beautypedia.com/products/aqua-brow/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Aqua Brow,Eyebrow,Make Up For Ever,,,20.00,,images/makeup/Aqua-Brow_Make-Up-For-Ever.jpg
https://www.beautypedia.com/products/mechanical-brow-liner/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Mechanical Brow Liner,Eyebrow,Mary Kay,,,10.00,,images/makeup/Mechanical-Brow-Liner_Mary-Kay.jpg
https://www.beautypedia.com/products/stay-all-day-waterproof-brow-color/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Stay All Day Waterproof Brow Color,Eyebrow,Stila,,,21.00,,images/makeup/Stay-All-Day-Waterproof-Brow-Color_Stila.jpg
https://www.beautypedia.com/products/brow-pencil-2/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Pencil,Eyebrow,ColourPop,"Ethylhexyl Stearate,  Polyethylene,  Isoeicosane,  Silica,  Synthetic Beeswax,  Tocopherol [+/- Iron Oxides (CI 77491),  Iron Oxides (CI 77492),  Iron Oxides (CI 77499),  Titanium Dioxide (CI 77891)] *Note: Ingredients may vary based on individual shade/finish.",0.00 fl. oz.,5.00,"A super precise, self-sharpening mechanical brow pencil. This long wearing formula applies comfortably without any pulling or dragging. Its micro size tip creates natural hairlike application for multiple brow looks.",images/makeup/Brow-Pencil_ColourPop.jpg
https://www.beautypedia.com/products/tattoo-brow/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Tattoo Brow,Eyebrow,Kat Von D,"Water,  Aloe Barbadensis Leaf Juice Powder,  Polyurethane-35,  Polyglyceryl-2 Caprate,  Methylpropanediol,  Glycerin,  Butylene Glycol,  Tri-C12-13 Alkyl Citrate,  Caprylyl Glycol,  Panthenol,  Stearic Acid,  Palmitic Acid,  Tocopherol,  Phenylpropanol,  Tetrasodium Glutamate Diacetate,  Helianthus Annuus (Sunflower) Seed Oil,  Phenoxyethanol,  Ethylhexylglycerin,  Citric Acid,  Sodium Hydroxide. May Contain: Green 5 (CI 61570),  Red 40 (CI 16035),  Yellow 5 (CI 19140),  Blue 1 (CI 42090),  Iron Oxides (CI 77491),  Ferric Ammonium Ferrocyanide (CI 77510)",0.03 fl. oz.,19.00,An innovative liquid brow liner with a precision brush tip so you can build natural to bold brows.  ,images/makeup/Tattoo-Brow_Kat-Von-D.jpg
https://www.beautypedia.com/products/classic-blonde-brow-definer-pencil-wood/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Classic Blonde Brow Definer Pencil (wood),Eyebrow,Mary Kay,,,10.00,,images/makeup/Classic-Blonde-Brow-Definer-Pencil-(wood)_Mary-Kay.jpg
https://www.beautypedia.com/products/brow-wiz/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Wiz,Eyebrow,Anastasia of Beverly Hills,"Hydrogenated Soybean Oil,  Hydrogenated Coco-Glycerides,  Hydrogenated Vegetable Oil/Hydrogenated Huile Vgtale,  Zinc Stearate,  Stearic Acid,  Copernicia Cerifera (Carnauba) Wax,  Polyglyceryl-2 Triisostearate,  Tocopheryl Acetate,  Caprylyl Glycol,  Phenoxyethanol,  Hexylene Glycol. May Contain: Mica,  Titanium Dioxide (Ci 77891),  Iron Oxides (Ci 77491,  Ci 77492,  Ci 77499),  Ferric Ferrocyanide (Ci 77510).",,21.00,"This ultra-slim mechanical pencil flawlessly outlines brows and fills in sparse or over-tweezed areas. Neither too soft nor too firm, the retractable tip glides effortlessly to mimic natural hair and create the illusion of texture.",images/makeup/Brow-Wiz_Anastasia-of-Beverly-Hills.jpg
https://www.beautypedia.com/products/brow-power-perfector-5-in-1-powder-gel-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Power Perfector 5-in-1 Powder Gel Pencil,Eyebrow,IT Cosmetics,,,24.00,,images/makeup/Brow-Power-Perfector-5-in-1-Powder-Gel-Pencil_IT-Cosmetics.jpg
https://www.beautypedia.com/products/brow-powder-duo-2/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Powder Duo,Eyebrow,Anastasia of Beverly Hills,,,23.00,,images/makeup/Brow-Powder-Duo_Anastasia-of-Beverly-Hills.jpg
https://www.beautypedia.com/products/instant-lift-for-brows/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Instant Lift for Brows,Eyebrow,Clinique,,,16.50,,images/makeup/Instant-Lift-for-Brows_Clinique.jpg
https://www.beautypedia.com/products/eyebrow-kit-pro-palette/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Eyebrow Kit Pro Palette,Eyebrow,Clarins,,,37.00,,images/makeup/Eyebrow-Kit-Pro-Palette_Clarins.jpg
https://www.beautypedia.com/products/shaping-eyebrow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Shaping Eyebrow Pencil,Eyebrow,Dolce & Gabbana,,,45.00,,images/makeup/Shaping-Eyebrow-Pencil_Dolce-&-Gabbana.jpg
https://www.beautypedia.com/products/diorshow-brow-styler-ultra-fine-precision-brow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,DiorShow Brow Styler Ultra-Fine Precision Brow Pencil,Eyebrow,Dior,,,29.00,,images/makeup/DiorShow-Brow-Styler-Ultra-Fine-Precision-Brow-Pencil_Dior.jpg
https://www.beautypedia.com/products/eyestudio-brow-drama-pomade-crayon/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Eyestudio Brow Drama Pomade Crayon,Eyebrow,Maybelline New York,"Isononyl Isononanoate,  Polyethylene,  Adipic Acid/Neopentyl Glycol Crosspolymer,  Isopropyl Myristate,  Carnauba Wax. May Contain: Iron Oxides,  Titanium Dioxide,  Mica.",0.04 fl. oz.,9.99,Master the perfect brow in one easy sweep with our first brow pomade crayon. Sculpts and tames as it colors.,images/makeup/Eyestudio-Brow-Drama-Pomade-Crayon_Maybelline-New-York.jpg
https://www.beautypedia.com/products/brow-drama-by-eyestudio-sculpting-brow-mascara/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Drama by EyeStudio Sculpting Brow Mascara,Eyebrow,Maybelline New York,"Water,  Styrene/Acrylates/Ammonium Methacrylate Copolymer,  Alcohol Denat.,  Butylene Glycol,  Acrylamide/Sodium Acryloyldimethyltaurate Copolymer,  Isohexadecane,  Propylene Glycol,  Phenoxyethanol,  Caprylyl Glycol,  Ammonium Polyacrylatedimethyl Tauramide / Ammonium Polyacryloyldimethyl Taurate,  Nylon-12,  Polysorbate 80,  Steareth-20,  Sodium Laureth Sulfate,  Sodium Dehydroacetate,  Sorbitan Oleate,  Disodium EDTA,  Panthenol,  Tetrasodium EDTA,  Potassium Sorbate,  Silica,  May Contain: Mica,  Iron Oxides,  Titanium Dioxide,  Ultramarines,  Carmine,  Manganese Violet,  Ferric Ferrocyanide.",0.23 fl. oz.,7.99,The bolder brow. It's easy now! Sculpts and tints brows in one easy step.,images/makeup/Brow-Drama-by-EyeStudio-Sculpting-Brow-Mascara_Maybelline-New-York.jpg
https://www.beautypedia.com/products/brow-tech-trio/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Tech Trio,Eyebrow,Smashbox,,24.00 ,25.00,,images/makeup/Brow-Tech-Trio_Smashbox.jpg
https://www.beautypedia.com/products/brow-fix-kit/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Fix Kit,Eyebrow,Milani,,,6.99,,images/makeup/Brow-Fix-Kit_Milani.jpg
https://www.beautypedia.com/products/raise-some-brows-defining-brow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Raise Some ‘Brows Defining Brow Pencil,Eyebrow,Flower Beauty,,,5.98,,images/makeup/Raise-Some-‘Brows-Defining-Brow-Pencil_Flower-Beauty.jpg
https://www.beautypedia.com/products/long-wear-brow-gel/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Long-Wear Brow Gel,Eyebrow,Bobbi Brown,"Hydrogenated Polyisobutene,  Microcrystalline Wax,  Polydecene,  Beeswax,  Polyethylene,  Polyglyceryl-3 Beeswax,  Simmondsia Chinensis (Jojoba) Seed Oil,  Octyldodecanol,  Tocopheryl Acetate,  Lecithin. +/- Iron Oxides,  Titanium Dioxide,  Ultramarines,  Mica,  Manganese Violet,  Chromium Hydroxide Green,  Bismuth Oxychloride,  Ferric Ferrocyanide,  Chromium Oxide Greens.",1.80 grams,26.00,"A unique, multitasking gel-wax formula that lets you achieve a perfect brow look, from natural to bold. The tinted gel hugs brow hairs to fill in and define the shape of the brow, while also providing flexible, 24-hour wear for a perfectly polished look.",images/makeup/Long-Wear-Brow-Gel_Bobbi-Brown.jpg
https://www.beautypedia.com/products/automatic-brow-pencil-duo/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Automatic Brow Pencil Duo,Eyebrow,Estee Lauder,,,27.00,,images/makeup/Automatic-Brow-Pencil-Duo_Estee-Lauder.jpg
https://www.beautypedia.com/products/double-wear-stay-in-place-brow-lift-duo/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Double Wear Stay-in-Place Brow Lift Duo,Eyebrow,Estee Lauder,,,26.00,,images/makeup/Double-Wear-Stay-in-Place-Brow-Lift-Duo_Estee-Lauder.jpg
https://www.beautypedia.com/products/retractable-brow-pencilwaterproof/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Retractable Brow PencilWaterproof,Eyebrow,Sephora,,,13.00,,images/makeup/Retractable-Brow-PencilWaterproof_Sephora.jpg
https://www.beautypedia.com/products/brow-precise-fiber-volumizer/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Precise Fiber Volumizer,Eyebrow,Maybelline New York,"Water,  Styrene/Acrylates/Ammonium Methacrylate Copolymer,  PEG-200 Glyceryl Stearate,  PTFE,  Propylene Glycol,  Dimethicone,  Glyceryl Stearate,  Behenyl Alcohol,  Rayon,  Divinyldimethicone/Dimethicone Copolymer,  Ammonium Polyacryloyldimethyl Taurate,  Phenoxyethanol,  Glyceryl Stearate Citrate.",0.27 fl. oz.,9.99,Brows get a three-dimensional WOW effect with Maybellines fiber-infused filling mascara.,images/makeup/Brow-Precise-Fiber-Volumizer_Maybelline-New-York.jpg
https://www.beautypedia.com/products/eyebrow-shaper/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Eyebrow Shaper,Eyebrow,NYX Cosmetics,,,8.75,,images/makeup/Eyebrow-Shaper_NYX-Cosmetics.jpg
https://www.beautypedia.com/products/brow-envy-brow-shaping-defining-kit/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Envy Brow Shaping & Defining Kit,Eyebrow,Too Faced,,,35.00,,images/makeup/Brow-Envy-Brow-Shaping-&-Defining-Kit_Too-Faced.jpg
https://www.beautypedia.com/products/eye-brow-gel-2/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Eye Brow Gel,Eyebrow,Ulta,,,6.00,,images/makeup/Eye-Brow-Gel_Ulta.jpg
https://www.beautypedia.com/products/brow-box/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Box,Eyebrow,Urban Decay,,,30.00,,images/makeup/Brow-Box_Urban-Decay.jpg
https://www.beautypedia.com/products/purebrow-fix-mascara/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,PureBrow Fix & Mascara,Eyebrow,Jane Iredale,,,21.00,,images/makeup/PureBrow-Fix-&-Mascara_Jane-Iredale.jpg
https://www.beautypedia.com/products/browser-brush-on-brow-powder-with-grooming-wax-tweezers/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Browser Brush-On Brow Powder with Grooming Wax & Tweezers,Eyebrow,N.Y.C. (New York Color),,,3.99,,images/makeup/Browser-Brush-On-Brow-Powder-with-Grooming-Wax-&-Tweezers_N.Y.C.-(New-York-Color).jpg
https://www.beautypedia.com/products/brow-liner-pencil-twin-pack/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow & Liner Pencil Twin Pack,Eyebrow,N.Y.C. (New York Color),,,1.99,,images/makeup/Brow-&-Liner-Pencil-Twin-Pack_N.Y.C.-(New-York-Color).jpg
https://www.beautypedia.com/products/brow-stylist-sculptor/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Stylist Sculptor,Eyebrow,L'Oreal Paris,,,8.99,,images/makeup/Brow-Stylist-Sculptor_L'Oreal-Paris.jpg
https://www.beautypedia.com/products/eyebrow-pencil-4/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Eyebrow Pencil,Eyebrow,Clarins,,,25.00,,images/makeup/Eyebrow-Pencil_Clarins.jpg
https://www.beautypedia.com/products/crayon-sourcils-sculpting-eyebrow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Crayon Sourcils Sculpting Eyebrow Pencil,Eyebrow,Chanel,,,29.00,,images/makeup/Crayon-Sourcils-Sculpting-Eyebrow-Pencil_Chanel.jpg
https://www.beautypedia.com/products/kush-fiber-brow-gel/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Kush Fiber Brow Gel,Eyebrow,Milk Makeup,"Water/Aqua/Eau,  Glyceryl Stearate,  PEG-100 Stearate,  PVP,  Cannabis Sativa Seed Oil,  Nylon-6,  Silica,  Magnesium Aluminium Silicate,  Glycerin,  Panthenol,  Phenoxyethanol,  Galactoarabinan,  Glyceryl Caprylate,  Polyacrylamide,  C13-14 Isoparaffin,  Laureth-7,  Sodium Benzoate,  Potassium Sorbate May Contain/Peut Contenir: Titanium Dioxide/CI 77891,  Iron Oxides/CI 77491,  CI 77492,  CI 77499,  Mica/CI 77019.",0.15 fl. oz.,18.00,"Tinted heart-shaped fibers thicken brows by adhering to skin and hair for long-lasting fullness, shape, and definition. Hollow fibers are packed with formula for another hit of high volume. Transfer-proof formula comes in three neutral shades to work across all hair colors.",images/makeup/Kush-Fiber-Brow-Gel_Milk-Makeup.jpg
https://www.beautypedia.com/products/studio-pro-hd-brow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Studio Pro HD Brow Pencil,Eyebrow,BH Cosmetics,"Hydrogenated Soybean Oil,  Hydrogenated Coco-Glycerides,  Polyethylene,  Hydrogenated Vegetable Oil,  Zinc Stearate,  Euphorbia Cerifera (Candelilla) Wax / Candelilla Cera / Cire de Candelilla,  Hydrogenated Coconut Oil,  Mica,  Polyglyceryl-2 Triisostearate,  Methicone. May Contain: Titanium Dioxide,  Iron Oxides.",,6.99,"This is the ultimate long-wearing retractable brow pencil. The ultra-fine precision tip lets you define your arches and fill in gaps, while the spooley end blends for a natural finish.",images/makeup/Studio-Pro-HD-Brow-Pencil_BH-Cosmetics.jpg
https://www.beautypedia.com/products/5-element-brow-kit/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,5-Element Brow Kit,Eyebrow,Anastasia of Beverly Hills,,,65.00,,images/makeup/5-Element-Brow-Kit_Anastasia-of-Beverly-Hills.jpg
https://www.beautypedia.com/products/brow-kit-arch-alert-palette/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow Kit Arch Alert Palette,Eyebrow,Sonia Kashuk,,,9.99,,images/makeup/Brow-Kit-Arch-Alert-Palette_Sonia-Kashuk.jpg
https://www.beautypedia.com/products/brow-lash-gel/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Brow & Lash Gel,Eyebrow,The Body Shop,,0.33 fl. oz.,15.00,,images/makeup/Brow-&-Lash-Gel_The-Body-Shop.jpg
https://www.beautypedia.com/products/luxe-brow-liner-automatique/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Luxe Brow Liner Automatique,Eyebrow,La Prairie,,,50.00,,images/makeup/Luxe-Brow-Liner-Automatique_La-Prairie.jpg
https://www.beautypedia.com/products/precisely-my-brow-pencil/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,"Precisely, My Brow Pencil",Eyebrow,Benefit,"Stearic Acid,  Talc,  Rhus Succedanea Fruit Wax,  Hydrogenated Castor Oil,  Cera Alba (Beeswax),  Cera Microcristallina (Microcrystalline Wax),  Paraffinum Liquidum (Mineral Oil),  Hydrogenated Coconut Oil,  Hydrogenated Palm Kernel Oil,  Aluminum Hydroxide,  Hydrogenated Palm Oil,  Tocopherol,  Lecithin,  BHT. [+/-: CI 19140 (Yellow 5,  Yellow 5 Lake),  CI 42090 (Blue 1 Lake),  CI 77007 (Ultramarines),  CI 77163 (Bismuth Oxychloride),  CI 77288 (Chromium Oxide Greens),  CI 77289 (Chromium Hydroxide Green),  CI 77491,  CI 77492,  CI 77499 (Iron Oxides),  CI 77510 (Ferric Ferrocyanide,  Ferric Ammonium Ferrocyanide),  CI 77742 (Manganese Violet),  CI 77891 (Titanium Dioxide)].",,24.00,"Oh my WOWprecise & defined eyebrows! This ultra-fine eyebrow pencil draws incredibly natural-looking, hair-like strokes that last 12 budge-proof hours. A few strokes of the rich yet blendable color will transform brows from shapeless & undefined to filled & defined eyebrows.","images/makeup/Precisely,-My-Brow-Pencil_Benefit.jpg"
https://www.beautypedia.com/products/studio-eyebrow-kit/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Studio Eyebrow Kit,Eyebrow,e.l.f. Cosmetics,,,3.00,,images/makeup/Studio-Eyebrow-Kit_e.l.f.-Cosmetics.jpg
https://www.beautypedia.com/products/eyebrow-lifter-filler/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Eyebrow Lifter & Filler,Eyebrow,e.l.f. Cosmetics,,,3.00,,images/makeup/Eyebrow-Lifter-&-Filler_e.l.f.-Cosmetics.jpg
https://www.beautypedia.com/products/studio-eyebrow-treat-tame/?archive_search=%2Fmakeup%2Feyes%2Feyebrow-pencil-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Deyebrow-pencil-reviews%26p%3D2 ,Studio Eyebrow Treat & Tame,Eyebrow,e.l.f. Cosmetics,,,3.00,,images/makeup/Studio-Eyebrow-Treat-&-Tame_e.l.f.-Cosmetics.jpg
https://www.beautypedia.com/products/faux-cils-longest-lash-mascara/?archive_search=%2Fmakeup%2Feyes%2Flash-treatment-and-primer-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dlash-treatment-and-primer-reviews ,Faux Cils Longest Lash Mascara,Eyelash Primer & Treatment,Chantecaille,,,70.00,,images/makeup/Faux-Cils-Longest-Lash-Mascara_Chantecaille.jpg
https://www.beautypedia.com/products/nu-colour-nutriol-eyelash-treatment/?archive_search=%2Fmakeup%2Feyes%2Flash-treatment-and-primer-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dlash-treatment-and-primer-reviews ,Nu Colour Nutriol Eyelash Treatment,Eyelash Primer & Treatment,Nu Skin,,,24.20,,images/makeup/Nu-Colour-Nutriol-Eyelash-Treatment_Nu-Skin.jpg
